request_id,request_date,connector,connector_type,connector_reachable,edge_type,target_entity,target_entity_title,target_entity_company,same_title_family,source_file,relationship_date,recency_days_at_request,availability,confidence,limitations
R1090,2025-12-17,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_raghunathan.csv,2018-10-25,2610.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1090,2025-12-17,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3637.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1090,2025-12-17,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_whitfield.csv,2016-11-21,3313.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1090,2025-12-17,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,2995.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1090,2025-12-17,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1090,2025-12-17,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1091,2026-04-14,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Bram Quillane,Head of Developer Productivity,Blackwood Industrial,False,connections_aldridge.csv,2026-11-10,-210.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1091,2026-04-14,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Højgaard,Chief Technology Officer,Blackwood Industrial,False,connections_beckett.csv,2015-01-02,4120.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1091,2026-04-14,Elena Duvall,Advisor,True,export_colleague_at_target_account,Bram Quillane,Head of Developer Productivity,Blackwood Industrial,False,connections_duvall.csv,2028-06-16,-794.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1091,2026-04-14,Elena Duvall,Advisor,True,export_colleague_at_target_account,Saoirse Yarrow,Head of Innovation,Blackwood Industrial,False,connections_duvall.csv,2019-02-04,2626.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1091,2026-04-14,Owen Trask,Investor,True,export_colleague_at_target_account,Marcus Højgaard,Chief Technology Officer,Blackwood Industrial,False,connections_trask.csv,2017-04-20,3281.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1091,2026-04-14,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Blackwood Industrial,,Blackwood Industrial,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1091,2026-04-14,Marcus Højgaard,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Blackwood Industrial,,Blackwood Industrial,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1092,2026-03-28,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_aldridge.csv,2014-03-11,4400.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1092,2026-03-28,Tomás Beckett,Internal,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_beckett.csv,2014-07-13,4276.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1092,2026-03-28,Tomás Beckett,Internal,True,export_colleague_at_target_account,Margot Havercamp,Director of Software Engineering,Priorwood Chemicals,False,connections_beckett.csv,2015-01-12,4093.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1092,2026-03-28,Elena Duvall,Advisor,True,export_colleague_at_target_account,Curtis Marchetti,VP Enterprise Architecture,Priorwood Chemicals,False,connections_duvall.csv,2014-02-22,4417.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1092,2026-03-28,Otto Cathcart-Brenneman,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1092,2026-03-28,Margot Havercamp,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2011-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1092,2026-03-28,Curtis Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Priorwood Chemicals,,Priorwood Chemicals,False,investor_network.csv,2010-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1093,2025-12-16,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Tomás Dobrescu,VP Engineering,Strathmore Rail,False,connections_aldridge.csv,2018-12-16,2557.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Yusuf Vasquez,Director of Software Engineering,Strathmore Rail,False,connections_aldridge.csv,2015-08-28,3763.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Tomás Beckett,Internal,True,export_colleague_at_target_account,Tomás Dobrescu,VP Engineering,Strathmore Rail,False,connections_beckett.csv,2017-12-20,2918.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Tomás Beckett,Internal,True,export_colleague_at_target_account,Bertrand Lomsadze,Chief Digital Officer,Strathmore Rail,False,connections_beckett.csv,2015-09-22,3738.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Elena Duvall,Advisor,True,export_colleague_at_target_account,Yusuf Vasquez,Director of Software Engineering,Strathmore Rail,False,connections_duvall.csv,2015-02-06,3966.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Elena Duvall,Advisor,True,export_colleague_at_target_account,Bertrand Lomsadze,Chief Digital Officer,Strathmore Rail,False,connections_duvall.csv,2017-03-25,3188.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1093,2025-12-16,Freya Oldfield-Ibarra,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Strathmore Rail,,Strathmore Rail,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1093,2025-12-16,Yusuf Vasquez,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Strathmore Rail,,Strathmore Rail,False,investor_network.csv,2014-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1093,2025-12-16,Bertrand Lomsadze,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Strathmore Rail,,Strathmore Rail,False,investor_network.csv,2013-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1093,2025-12-16,Tomás Dobrescu,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Strathmore Rail,,Strathmore Rail,False,investor_network.csv,2013-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
